time,seconds_elapsed,bpm
1766148803562000000,-0.047000244140625,106
1766148804622000000,1.013000244140625,106
1766149068131000000,264.522,106
1766149171117000000,367.508,92
1766149236654000000,433.0450002441406,0
1766149350560000000,546.951,0
1766149362123000000,558.514,109
1766149442140000000,638.531,111
1766150074151000000,1270.542,0
1766150075151000000,1271.542,104
1766150076152000000,1272.543,104
1766150077153000000,1273.544,102
1766150564344000000,1760.735,0
1766150565144000000,1761.535,0
1766151093786000000,2290.1769997558595,0
1766151218182000000,2414.5730002441405,0
1766151219098000000,2415.4889997558594,106
1766151220098000000,2416.4889997558594,105
1766151221098000000,2417.4889997558594,107
1766151234131000000,2430.522,106
1766151235131000000,2431.522,107
1766151236131000000,2432.522,108
1766151237131000000,2433.522,108
1766151238131000000,2434.522,108
1766151239134000000,2435.5250002441408,108
1766151246221000000,2442.612,107
1766151247221000000,2443.612,107
1766151248222000000,2444.6130002441405,110
1766151249222000000,2445.6130002441405,108
1766151250223000000,2446.614,108
1766151251223000000,2447.614,108
1766151252224000000,2448.615,107
1766151259481000000,2455.872,0
1766151261123000000,2457.514,111
1766151262068000000,2458.459,111
1766151263069000000,2459.46,111
1766151264056000000,2460.447,110
1766151265057000000,2461.448,111
1766151266057000000,2462.448,110
1766151495700000000,2692.091,109
1766151496899000000,2693.29,95
1766151498073000000,2694.464,95
1766151499073000000,2695.464,94
1766151500072000000,2696.463,94
1766151501072000000,2697.463,94
1766151502071000000,2698.462,94
1766151649090000000,2845.4809997558596,92
1766151650089000000,2846.48,0
1766151651088000000,2847.479,0
1766151652795000000,2849.186,0
1766151653793000000,2850.184,0
1766151654793000000,2851.184,0
1766151655792000000,2852.183,0
1766151656792000000,2853.183,0
1766151657792000000,2854.183,0
1766151658791000000,2855.182,0
1766151873275000000,3069.666,0
1766152096131000000,3292.522,0
1766152097130000000,3293.5209997558595,0
1766152098128000000,3294.519,0
1766152282655000000,3479.046,0
1766152283725000000,3480.116,111
1766152284719000000,3481.11,110
1766152285718000000,3482.1090002441406,108
1766152286718000000,3483.1090002441406,108
1766152287718000000,3484.1090002441406,108
1766152288717000000,3485.108,108
1766152290634000000,3487.0249997558594,0
1766152297770000000,3494.1609997558594,107
1766152298769000000,3495.16,105
1766152299769000000,3496.16,104
1766152300768000000,3497.159,106
1766152301767000000,3498.158,107
1766152302764000000,3499.155,107
1766152303764000000,3500.155,108
1766152539098000000,3735.4889997558594,0
1766152540097000000,3736.488,94
1766152541096000000,3737.487,94
1766152542095000000,3738.486,96
1766152543095000000,3739.486,95
1766152544086000000,3740.4770002441405,98
1766152545086000000,3741.4770002441405,97
1766152546289000000,3742.68,97
1766152547289000000,3743.68,99
1766152548289000000,3744.68,99
1766152549288000000,3745.679,100
1766152550284000000,3746.675,99
1766152551284000000,3747.675,99
1766152552283000000,3748.674,100
1766152558271000000,3754.662,0
1766152559271000000,3755.662,93
1766152560270000000,3756.6610002441407,93
1766152939257000000,4135.648,92
1766152940140000000,4136.531,102
1766152941139000000,4137.53,102
1766152942138000000,4138.528999755859,101
1766152943138000000,4139.528999755859,101
1766152944137000000,4140.528,101
1766152946313000000,4142.704,101
1766152947312000000,4143.703,102
1766152948312000000,4144.703,102
1766152949311000000,4145.702,102
1766152950299000000,4146.69,102
1766152951298000000,4147.688999755859,102
1766152954459000000,4150.85,102
1766152955458000000,4151.848999755859,103
1766152956458000000,4152.848999755859,104
1766152957457000000,4153.848,104
1766152958456000000,4154.847,104
1766152959456000000,4155.847,105
1766152960456000000,4156.847,105
1766152962782000000,4159.173000244141,105
1766152963782000000,4160.173000244141,105
1766152964782000000,4161.173000244141,105
1766152965782000000,4162.173000244141,104
1766152966782000000,4163.173000244141,104
1766152967779000000,4164.17,105
1766152970463000000,4166.854,0
1766152971463000000,4167.854,106
1766152972463000000,4168.854,104
1766152973463000000,4169.854,105
1766152974459000000,4170.85,106
1766152975459000000,4171.85,106
1766152976459000000,4172.85,106
1766153093617000000,4290.008,0
1766153094416000000,4290.807,0
1766153095215000000,4291.606,109
1766153096124000000,4292.515,110
1766153128106000000,4324.496999755859,110
1766153129084000000,4325.475,110
1766153130083000000,4326.474,110
1766153131083000000,4327.474,110
1766153132082000000,4328.47299975586,109
1766153133080000000,4329.471,109
1766153134080000000,4330.471,108
1766153135469000000,4331.86,106
1766153136469000000,4332.86,105
1766153137469000000,4333.86,105
1766153138468000000,4334.859,104
1766153139468000000,4335.859,103
1766153140468000000,4336.859,103
1766153141468000000,4337.859,104
1766153143784000000,4340.175,0
1766153144783000000,4341.174,101
1766153145782000000,4342.173000244141,101
1766153146782000000,4343.173000244141,99
1766153147781000000,4344.172,98
1766153148781000000,4345.172,100
1766153149781000000,4346.172,102
1766153151092000000,4347.483,0
1766153152092000000,4348.483,103
1766153153091000000,4349.482,102
1766153154091000000,4350.482,102
1766153155090000000,4351.48099975586,101
1766153156091000000,4352.482,100
1766153157088000000,4353.479,99
1766153158259000000,4354.65,98
1766153159259000000,4355.65,98
1766153160259000000,4356.65,97
1766153161259000000,4357.65,98
1766153162258000000,4358.648999755859,99
1766153163258000000,4359.648999755859,99
1766153166381000000,4362.772,0
1766153167380000000,4363.771,98
1766153168379000000,4364.77,0
1766153169375000000,4365.766,98
1766153170375000000,4366.766,98
1766153171374000000,4367.7650002441405,98
1766153319963000000,4516.354,99
1766153321137000000,4517.528,104
1766153322137000000,4518.528,102
1766153323136000000,4519.527,101
1766153324135000000,4520.526,101
1766153325128000000,4521.519,101
1766153328468000000,4524.859,101
1766153329468000000,4525.859,101
1766153330468000000,4526.859,101
1766153331460000000,4527.851,102
1766153332460000000,4528.851,103
1766153333459000000,4529.85,103
1766153339065000000,4535.456,103
1766153340065000000,4536.456,105
1766153341066000000,4537.456999755859,104
1766153342066000000,4538.456999755859,105
1766153343066000000,4539.456999755859,105
1766153344066000000,4540.456999755859,105
1766153345066000000,4541.456999755859,105
1766153346323000000,4542.714,104
1766153347322000000,4543.7129997558595,103
1766153348323000000,4544.714,102
1766153349310000000,4545.70100024414,104
1766153350310000000,4546.70100024414,105
1766153351310000000,4547.70100024414,107
1766153354358000000,4550.749000244141,107
1766153355350000000,4551.74100024414,102
1766153356350000000,4552.74100024414,0
1766153357350000000,4553.74100024414,102
1766153358350000000,4554.74100024414,101
1766153359350000000,4555.74100024414,103
1766153360350000000,4556.74100024414,101
1766153361917000000,4558.308,100
1766153362917000000,4559.308,97
1766153363917000000,4560.308,96
1766153364918000000,4561.30900024414,95
1766153365918000000,4562.30900024414,96
1766153366918000000,4563.30900024414,95
1766153367918000000,4564.30900024414,94
1766153529020000000,4725.411,93
1766153530103000000,4726.494,112
1766153531102000000,4727.493000244141,112
1766153532102000000,4728.493000244141,112
1766153533101000000,4729.492,112
1766153534098000000,4730.488999755859,113
1766153542337000000,4738.728,116
1766153543336000000,4739.727,124
1766153544336000000,4740.727,125
1766153547082000000,4743.47299975586,0
1766153548081000000,4744.472,120
1766153549081000000,4745.472,120
1766153566372000000,4762.763,119
1766153567372000000,4763.763,119
1766153568372000000,4764.763,119
1766153672282000000,4868.67299975586,120
1766153747095000000,4943.486,121
1766153748095000000,4944.486,113
1766153749095000000,4945.486,112
1766153750096000000,4946.487,113
1766153751096000000,4947.487,112
1766153752088000000,4948.479,113
1766153753088000000,4949.479,115
1766153755020000000,4951.411,0
1766153756020000000,4952.411,115
1766153757020000000,4953.411,115
1766153758020000000,4954.411,114
1766153759018000000,4955.408999755859,115
1766153760018000000,4956.408999755859,116
1766153761018000000,4957.408999755859,117
1766153762304000000,4958.695,118
1766153763305000000,4959.696,118
1766153764306000000,4960.696999755859,117
1766153765307000000,4961.698,117
1766153766307000000,4962.698,116
1766153767308000000,4963.699,117
1766153769739000000,4966.13,119
1766153770739000000,4967.13,119
1766153771740000000,4968.131,118
1766153772740000000,4969.131,117
1766153773740000000,4970.131,116
1766153774740000000,4971.131,115
1766153777052000000,4973.443,114
1766153778053000000,4974.444,112
1766153779053000000,4975.444,113
1766153780053000000,4976.444,114
1766153781053000000,4977.444,115
1766153782051000000,4978.442,116
1766153783051000000,4979.442,117
1766153784455000000,4980.846,118
1766153785456000000,4981.847,119
1766153787217000000,4983.608,119
1766153789790000000,4986.181000244141,120
1766153792283000000,4988.674,118
1766153793283000000,4989.674,117
1766153794283000000,4990.674,116
1766153795284000000,4991.675,117
1766153797195000000,4993.586,118
1766153798195000000,4994.586,118
1766153799195000000,4995.586,118
1766153801231000000,4997.622,0
1766153803725000000,5000.116,118
1766153804726000000,5001.11700024414,117
1766153806449000000,5002.84,117
1766153807450000000,5003.840999755859,117
1766153808451000000,5004.842,116
1766153809451000000,5005.842,115
1766153811701000000,5008.092,115
1766153812702000000,5009.093000244141,114
1766153814768000000,5011.159,0
1766153815769000000,5012.16,113
1766153816769000000,5013.16,114
1766153817770000000,5014.160999755859,114
1766153819694000000,5016.08500024414,115
1766153820695000000,5017.086,114
1766153823713000000,5020.104,0
1766153967170000000,5163.5609997558595,112
1766153968170000000,5164.5609997558595,108
1766153969171000000,5165.562,109
1766153970172000000,5166.563,109
1766153971173000000,5167.564,108
1766153972163000000,5168.554,110
1766153974984000000,5171.375,111
1766153975983000000,5172.374,112
1766153976984000000,5173.375,112
1766153977984000000,5174.375,112
1766153978984000000,5175.375,113
1766153979984000000,5176.375,114
1766153980984000000,5177.375,115
1766153987570000000,5183.960999755859,0
1766153988571000000,5184.962,118
1766153989571000000,5185.962,119
1766153990572000000,5186.963,119
1766153991572000000,5187.963,118
1766153992562000000,5188.952999755859,117
1766153993562000000,5189.952999755859,118
1766153995435000000,5191.826,0
1766153996435000000,5192.826,116
1766153997435000000,5193.826,117
1766153998426000000,5194.81699975586,118
1766153999427000000,5195.818,117
1766154001032000000,5197.423,116
1766154002034000000,5198.424999755859,115
1766154003035000000,5199.426,115
1766154004035000000,5200.426,114
1766154005036000000,5201.427,113
1766154006038000000,5202.42900024414,112
1766154007039000000,5203.43,112
1766154027476000000,5223.867,111
1766154028477000000,5224.868,112
1766154029477000000,5225.868,112
1766154030477000000,5226.868,112
1766154031477000000,5227.868,111
1766154032985000000,5229.376,112
1766154033985000000,5230.376,113
1766154034985000000,5231.376,114
1766154035986000000,5232.376999755859,114
1766154036986000000,5233.376999755859,115
1766154037986000000,5234.376999755859,116
1766154038984000000,5235.375,117
1766154043228000000,5239.619,118
1766154044228000000,5240.619,118
1766154045224000000,5241.615,118
1766154046225000000,5242.616,118
1766154047226000000,5243.616999755859,118
1766154049196000000,5245.587,119
1766154050197000000,5246.588,117
1766154051197000000,5247.588,117
1766154067907000000,5264.298,116
1766154068707000000,5265.098,113
1766154069665000000,5266.056,113
1766154070662000000,5267.053000244141,112
1766154072555000000,5268.946,112
1766154073556000000,5269.947,112
1766154074556000000,5270.947,111
1766154075557000000,5271.948,111
1766154077935000000,5274.326,114
1766154078936000000,5275.327,114
1766154079937000000,5276.328,114
1766154082194000000,5278.58499975586,114
1766154083196000000,5279.587,112
1766154084197000000,5280.588,111
1766154085198000000,5281.589000244141,110
1766154086199000000,5282.59,110
1766154088441000000,5284.832,109
1766154089442000000,5285.832999755859,109
1766154090443000000,5286.834,108
1766154091444000000,5287.835,108
1766154092445000000,5288.836,108
1766154094451000000,5290.842,107
1766154095451000000,5291.842,108
1766154096452000000,5292.843,108
1766154097453000000,5293.844,108
1766154098454000000,5294.8450002441405,107
1766154099455000000,5295.846,106
1766154102051000000,5298.442,106
1766154103052000000,5299.443,104
